CDC,CSR,PSR,SS,SHS,"TOWN
(ALL)","CONTRACTOR/GRANTEE
(CDC)",ADDRESS,TOWN,ZIP,PHONE,EMAIL,"CONTRACTOR CONTACT
(SS)","PHONE
(SS)","EMAIL
(SS)","REPORTING CONTACT
(SS)","PHONE
(SS)","EMAIL
(SS)","CONTRACTOR/GRANTEE
(SHS)",ADDRESS,TOWN,ZIP,CONTACT PERSON,PHONE,EMAIL,DELEGATE,ADDRESS,TOWN,ZIP,DELEGATE CONTACT PERSON,PHONE,EMAIL,"PROGRAM/SITE/SUBGRANTEE 
(Registry Licensed Name)
(ALL)",ADDRESS,TOWN,ZIP,LICENSE #,NAEYC ID,NAEYC EXPIRATION,REGISTRY ID,FACILITY CODE (ECIS & PSIS),"PROGRAM/
SITE CONTACT
(CDC)","PHONE
(CDC)","EMAIL
(CDC)","PROGRAM/
SITE CONTACT
(SR)","PHONE
(SR)","EMAIL
(SR)","
SITE CONTACT (IF different from Contractor contact)
(SS)","PHONE
(SS)","EMAIL
(SS)","PROGRAM/
SITE CONTACT
(SHS)","PHONE
(SHS)","EMAIL
(SHS)","CONTACT LIAISON
(SR)",ADDRESS,TOWN,ZIP,PHONE,EMAIL,"REPORTING CONTACT
(CDC)",EMAIL,"FISCAL CONTACT 
(CDC)",EMAIL,"FISCAL CONTACT 
(SR)",EMAIL,"CHIEF ELECTED OFFICIAL, TITLE
(SR)",PHONE,EMAIL,"SUPERINTENDENT
(SR)",PHONE,EMAIL,"COUNCIL CHAIR/CO-CHAIRS-1
(SR)",ADDRESS,TOWN,ZIP,PHONE,EMAIL,"COUNCIL CHAIR/CO-CHAIRS-2
(SR)",ADDRESS,TOWN,ZIP,PHONE,EMAIL
,,X,,,NEW HAVEN,,,,,,,,,,,,,,,,,,,,,,,,,,,Leila Day Nurseries,100 Cold Spring Road,New Haven,06511,12571,285389,2/1/2020,890,0930741,,,,Kim Bohen,203-624-1374,kim@leiladay.org,,,,,,,Denise Duclos,"54 Meadow Street, 3rd Floor",New Haven,06519,475-220-1470,DeniseD@nhboe.net,,,,,Linda Hannans,Linda.Hannans@nhboe.net,"Justin Elicker, Mayor",203-946-8200,Agarcia@newhavenct.gov,"Ilene Tracy, Interim Superintendent",475-220-1000,ilene.tracy@nhboe.net,Dr. Boise Kimber,605 Dixwell Avenue,New Haven,06511,203-996-8347,drbkimber@gmail.com,Sherri Killins Stewart,529 Yale Avenue,New Haven,06515,203-645-4869,srkil@sbcglobal.net
X,,X,,,NEW HAVEN,"Denise Duclos, City of New Haven",54 Meadow Street,New Haven,06519,475-220-1470,denised@nhboe.net,,,,,,,,,,,,,,,,,,,,,LULAC Head Start (Faye Miller Child & Family Development Center),250 Cedar Street,New Haven,06519,15536,344915,8/1/2020,1110,0930841,Mikyle Byrd-Vaughn,203-836-5852,mikyleb@lulacheadstart.org,Mikyle Byrd-Vaughn,203-836-5852,mikyleb@lulacheadstart.org,,,,,,,Denise Duclos,"54 Meadow Street, 3rd Floor",New Haven,06519,475-220-1470,DeniseD@nhboe.net,Paul Lepri,paul.lepri@new-haven.k12.ct.us,Ronja Goldson,ronja.goldson@new-haven.k12.ct.us,Linda Hannans,Linda.Hannans@nhboe.net,"Justin Elicker, Mayor",203-946-8200,Agarcia@newhavenct.gov,"Ilene Tracy, Interim Superintendent",475-220-1000,ilene.tracy@nhboe.net,Dr. Boise Kimber,605 Dixwell Avenue,New Haven,06511,203-996-8347,drbkimber@gmail.com,Sherri Killins Stewart,529 Yale Avenue,New Haven,06515,203-645-4869,srkil@sbcglobal.net
X,,X,,X,NEW HAVEN,"Denise Duclos, City of New Haven",54 Meadow Street,New Haven,06519,475-220-1470,denised@nhboe.net,,,,,,,New Haven Public Schools,55 Meadow Street,New Haven,06519,Elizabeth Gaffney,475-220-1467,elizabeth.gaffney@new-haven.k12.ct.us,LULAC Head Start,,,,,,,LULAC Head Start-Mill River Center,375 James Street,New Haven,06511,13876,279976,10/1/2021,1021,0932841,Adeli DeArce,203-836-5826,adelid@lulacheadstart.org,Adeli DeArce,203-836-5826,adelid@lulacheadstart.org,,,,Mikyle Byrd-Vaughn,203-836-5852,mikyleb@lulacheadstart.org,Denise Duclos,"54 Meadow Street, 3rd Floor",New Haven,06519,475-220-1470,DeniseD@nhboe.net,Paul Lepri,paul.lepri@new-haven.k12.ct.us,Ronja Goldson,ronja.goldson@new-haven.k12.ct.us,Linda Hannans,Linda.Hannans@nhboe.net,"Justin Elicker, Mayor",203-946-8200,Agarcia@newhavenct.gov,"Ilene Tracy, Interim Superintendent",475-220-1000,ilene.tracy@nhboe.net,Dr. Boise Kimber,605 Dixwell Avenue,New Haven,06511,203-996-8347,drbkimber@gmail.com,Sherri Killins Stewart,529 Yale Avenue,New Haven,06515,203-645-4869,srkil@sbcglobal.net
X,,X,,,NEW HAVEN,"Denise Duclos, City of New Haven",54 Meadow Street,New Haven,06519,475-220-1470,denised@nhboe.net,,,,,,,,,,,,,,,,,,,,,Montessori School on Edgewood,230 Edgewood Avenue,New Haven,06511,16274,723567,12/1/2024,1579,0930941,April Kilgore,203-772-3210,msoe@snet.net,April Kilgore,203-772-3210,msoe@snet.net,,,,,,,Denise Duclos,"54 Meadow Street, 3rd Floor",New Haven,06519,475-220-1470,DeniseD@nhboe.net,Paul Lepri,paul.lepri@new-haven.k12.ct.us,Ronja Goldson,ronja.goldson@new-haven.k12.ct.us,Linda Hannans,Linda.Hannans@nhboe.net,"Justin Elicker, Mayor",203-946-8200,Agarcia@newhavenct.gov,"Ilene Tracy, Interim Superintendent",475-220-1000,ilene.tracy@nhboe.net,Dr. Boise Kimber,605 Dixwell Avenue,New Haven,06511,203-996-8347,drbkimber@gmail.com,Sherri Killins Stewart,529 Yale Avenue,New Haven,06515,203-645-4869,srkil@sbcglobal.net
,,X,,,NEW HAVEN,,,,,,,,,,,,,,,,,,,,,,,,,,,Morning Glory Early Learning Center,1859 Chapel Street,New Haven,06515,15339,425867,10/1/2022,1112,0931041,,,,Glory J. Smith,203-389-4148,Glory@MGELC.com,,,,,,,Denise Duclos,"54 Meadow Street, 3rd Floor",New Haven,06519,475-220-1470,DeniseD@nhboe.net,,,,,Linda Hannans,Linda.Hannans@nhboe.net,"Justin Elicker, Mayor",203-946-8200,Agarcia@newhavenct.gov,"Ilene Tracy, Interim Superintendent",475-220-1000,ilene.tracy@nhboe.net,Dr. Boise Kimber,605 Dixwell Avenue,New Haven,06511,203-996-8347,drbkimber@gmail.com,Sherri Killins Stewart,529 Yale Avenue,New Haven,06515,203-645-4869,srkil@sbcglobal.net
X,,X,,,NEW HAVEN,"Denise Duclos, City of New Haven",54 Meadow Street,New Haven,06519,475-220-1470,denised@nhboe.net,,,,,,,,,,,,,,,,,,,,,Morning Glory Infant-Toddler Center,49 Parmelee Avenue,New Haven,06511,16433,425867,10/1/2022,2032,0933941,Glory Smith,203-789-9902,gloryjsmith@hotmail.com,Glory J. Smith,203-789-9902,Glory@MGELC.com,,,,,,,Denise Duclos,"54 Meadow Street, 3rd Floor",New Haven,06519,475-220-1470,DeniseD@nhboe.net,Paul Lepri,paul.lepri@new-haven.k12.ct.us,Ronja Goldson,ronja.goldson@new-haven.k12.ct.us,Linda Hannans,Linda.Hannans@nhboe.net,"Justin Elicker, Mayor",203-946-8200,Agarcia@newhavenct.gov,"Ilene Tracy, Interim Superintendent",475-220-1000,ilene.tracy@nhboe.net,Dr. Boise Kimber,605 Dixwell Avenue,New Haven,06511,203-996-8347,drbkimber@gmail.com,Sherri Killins Stewart,529 Yale Avenue,New Haven,06515,203-645-4869,srkil@sbcglobal.net
,,X,,,NEW HAVEN,,,,,,,,,,,,,,,,,,,,,,,,,,,New Haven BOE at Augusta Lewis Troup School,259 Edgewood Avenue,New Haven,06511,DCEX 80632,725272,6/1/2021,7199,0931511,,,,Catherine Harvey,475-220-1486,catherine.harvey@new-haven.k12.ct.us,,,,,,,Denise Duclos,"54 Meadow Street, 3rd Floor",New Haven,06519,475-220-1470,DeniseD@nhboe.net,,,,,Linda Hannans,Linda.Hannans@nhboe.net,"Justin Elicker, Mayor",203-946-8200,Agarcia@newhavenct.gov,"Ilene Tracy, Interim Superintendent",475-220-1000,ilene.tracy@nhboe.net,Dr. Boise Kimber,605 Dixwell Avenue,New Haven,06511,203-996-8347,drbkimber@gmail.com,Sherri Killins Stewart,529 Yale Avenue,New Haven,06515,203-645-4869,srkil@sbcglobal.net
,,X,,,NEW HAVEN,,,,,,,,,,,,,,,,,,,,,,,,,,,New Haven BOE at Columbus Family Academy,255 Blatchley Avenue,New Haven,06513,Exempt,725272,6/1/2021,1886,0934111,,,,Catherine Harvey,475-220-1486,catherine.harvey@new-haven.k12.ct.us,,,,,,,Denise Duclos,"54 Meadow Street, 3rd Floor",New Haven,06519,475-220-1470,DeniseD@nhboe.net,,,,,Linda Hannans,Linda.Hannans@nhboe.net,"Justin Elicker, Mayor",203-946-8200,Agarcia@newhavenct.gov,"Ilene Tracy, Interim Superintendent",475-220-1000,ilene.tracy@nhboe.net,Dr. Boise Kimber,605 Dixwell Avenue,New Haven,06511,203-996-8347,drbkimber@gmail.com,Sherri Killins Stewart,529 Yale Avenue,New Haven,06515,203-645-4869,srkil@sbcglobal.net
,,X,,,NEW HAVEN,,,,,,,,,,,,,,,,,,,,,,,,,,,New Haven BOE at East Rock School,133 Nash Street,New Haven,06511,Exempt,726189,4/1/2022,6363,0934611,,,,Catherine Harvey,475-220-1486,catherine.harvey@new-haven.k12.ct.us,,,,,,,Denise Duclos,"54 Meadow Street, 3rd Floor",New Haven,06519,475-220-1470,DeniseD@nhboe.net,,,,,Linda Hannans,Linda.Hannans@nhboe.net,"Justin Elicker, Mayor",203-946-8200,Agarcia@newhavenct.gov,"Ilene Tracy, Interim Superintendent",475-220-1000,ilene.tracy@nhboe.net,Dr. Boise Kimber,605 Dixwell Avenue,New Haven,06511,203-996-8347,drbkimber@gmail.com,Sherri Killins Stewart,529 Yale Avenue,New Haven,06515,203-645-4869,srkil@sbcglobal.net
,,,,X,NEW HAVEN,,,,,,,,,,,,,New Haven Public Schools,55 Meadow Street,New Haven,06519,Elizabeth Gaffney,475-220-1467,elizabeth.gaffney@new-haven.k12.ct.us,,,,,,,,New Haven BOE at Fair Haven Sde,164 Grand Avenue,New Haven,06513,Exempt,Head Start,,6209,???,,,,,,,,,,Claudia McNeil,475-220-1467,claudia.mcneil@new-haven.k12.ct.us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,X,,,NEW HAVEN,,,,,,,,,,,,,,,,,,,,,,,,,,,New Haven BOE at Hill Central School,140 Dewitt Street,New Haven,06519,Exempt,725272,6/1/2021,2001,0930711,,,,Catherine Harvey,475-220-1486,catherine.harvey@new-haven.k12.ct.us,,,,,,,Denise Duclos,"54 Meadow Street, 3rd Floor",New Haven,06519,475-220-1470,DeniseD@nhboe.net,,,,,Linda Hannans,Linda.Hannans@nhboe.net,"Justin Elicker, Mayor",203-946-8200,Agarcia@newhavenct.gov,"Ilene Tracy, Interim Superintendent",475-220-1000,ilene.tracy@nhboe.net,Dr. Boise Kimber,605 Dixwell Avenue,New Haven,06511,203-996-8347,drbkimber@gmail.com,Sherri Killins Stewart,529 Yale Avenue,New Haven,06515,203-645-4869,srkil@sbcglobal.net
,,,,X,NEW HAVEN,,,,,,,,,,,,,New Haven Public Schools,55 Meadow Street,New Haven,06519,Elizabeth Gaffney,475-220-1467,elizabeth.gaffney@new-haven.k12.ct.us,,,,,,,,New Haven BOE at Lincoln Bassett School (Head Start Center),130 Bassett Street,New Haven,06511,Exempt,Head Start,,6290,0932011,,,,,,,,,,Claudia McNeil,475-220-1467,claudia.mcneil@new-haven.k12.ct.us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,X,,,NEW HAVEN,,,,,,,,,,,,,,,,,,,,,,,,,,,New Haven BOE at Nathan Hale School,480 Townsend Avenue,New Haven,06512,Exempt,725232,8/1/2024,1520,0931411,,,,Catherine Harvey,475-220-1486,catherine.harvey@new-haven.k12.ct.us,,,,,,,Denise Duclos,"54 Meadow Street, 3rd Floor",New Haven,06519,475-220-1470,DeniseD@nhboe.net,,,,,Linda Hannans,Linda.Hannans@nhboe.net,"Justin Elicker, Mayor",203-946-8200,Agarcia@newhavenct.gov,"Ilene Tracy, Interim Superintendent",475-220-1000,ilene.tracy@nhboe.net,Dr. Boise Kimber,605 Dixwell Avenue,New Haven,06511,203-996-8347,drbkimber@gmail.com,Sherri Killins Stewart,529 Yale Avenue,New Haven,06515,203-645-4869,srkil@sbcglobal.net
,,,,X,NEW HAVEN,,,,,,,,,,,,,New Haven Public Schools,55 Meadow Street,New Haven,06519,Elizabeth Gaffney,475-220-1467,elizabeth.gaffney@new-haven.k12.ct.us,,,,,,,,New Haven BOE at Truman Head Start,114 Truman Street,New Haven,06519,Exempt,Head Start,,1941,0932911,,,,,,,,,,Claudia McNeil,475-220-1467,claudia.mcneil@new-haven.k12.ct.us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,X,NEW HAVEN,,,,,,,,,,,,,New Haven Public Schools,55 Meadow Street,New Haven,06519,Elizabeth Gaffney,475-220-1467,elizabeth.gaffney@new-haven.k12.ct.us,,,,,,,,New Haven BOE at Wexler Grant School,55 Foote Street,New Haven,06511,Exempt,Head Start,,1742,,,,,,,,,,,Claudia McNeil,475-220-1467,claudia.mcneil@new-haven.k12.ct.us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,X,,,NEW HAVEN,,,,,,,,,,,,,,,,,,,,,,,,,,,New Haven YMCA Youth Center,52 Howe Street,New Haven,06511,14328,462431,3/1/2023,1697,0932241,,,,TBD-Seeking new director,203-772-9622,,,,,,,,Denise Duclos,"54 Meadow Street, 3rd Floor",New Haven,06519,475-220-1470,DeniseD@nhboe.net,,,,,Linda Hannans,Linda.Hannans@nhboe.net,"Justin Elicker, Mayor",203-946-8200,Agarcia@newhavenct.gov,"Ilene Tracy, Interim Superintendent",475-220-1000,ilene.tracy@nhboe.net,Dr. Boise Kimber,605 Dixwell Avenue,New Haven,06511,203-996-8347,drbkimber@gmail.com,Sherri Killins Stewart,529 Yale Avenue,New Haven,06515,203-645-4869,srkil@sbcglobal.net
,,X,,,NEW HAVEN,,,,,,,,,,,,,,,,,,,,,,,,,,,Phyllis Bodel Childcare Ctr at Yale Sch Med,367 Cedar Street,New Haven,06510,12647,283433,9/1/2022,881,0931241,,,,Kyle Miller,203-785-3829,kyle.miller@yale.edu,,,,,,,Denise Duclos,"54 Meadow Street, 3rd Floor",New Haven,06519,475-220-1470,DeniseD@nhboe.net,,,,,Linda Hannans,Linda.Hannans@nhboe.net,"Justin Elicker, Mayor",203-946-8200,Agarcia@newhavenct.gov,"Ilene Tracy, Interim Superintendent",475-220-1000,ilene.tracy@nhboe.net,Dr. Boise Kimber,605 Dixwell Avenue,New Haven,06511,203-996-8347,drbkimber@gmail.com,Sherri Killins Stewart,529 Yale Avenue,New Haven,06515,203-645-4869,srkil@sbcglobal.net
,,X,,,NEW HAVEN,,,,,,,,,,,,,,,,,,,,,,,,,,,Phyllis Bodel Childcare Ctr at Yale Sch of Medicine South,100 Church Street S,New Haven,06519,70190,283433,9/1/2022,7210,0934141,,,,Kyle Miller,203-785-3829,kyle.miller@yale.edu,,,,,,,Denise Duclos,"54 Meadow Street, 3rd Floor",New Haven,06519,475-220-1470,DeniseD@nhboe.net,,,,,Linda Hannans,Linda.Hannans@nhboe.net,"Justin Elicker, Mayor",203-946-8200,Agarcia@newhavenct.gov,"Ilene Tracy, Interim Superintendent",475-220-1000,ilene.tracy@nhboe.net,Dr. Boise Kimber,605 Dixwell Avenue,New Haven,06511,203-996-8347,drbkimber@gmail.com,Sherri Killins Stewart,529 Yale Avenue,New Haven,06515,203-645-4869,srkil@sbcglobal.net
X,,X,,,NEW HAVEN,St. Andrew's Child Care Center,1230 Townsend Avenue,New Haven,06513,203-469-9000,standrewschildcarecenter@gmail.com,,,,,,,,,,,,,,,,,,,,,St Andrew's Child Care Center,1230 Townsend Avenue,New Haven,06513,12248,378712,11/1/2020,894,0931741,Ivelisse Guzman,203-469-9000,standrewschildcarecenter@gmail.com,Ivelise Guzman,203-469-9000,standrewscc@aol.com,,,,,,,Denise Duclos,"54 Meadow Street, 3rd Floor",New Haven,06519,475-220-1470,DeniseD@nhboe.net,Riana Labastida,standrewschildcarecenter@gmail.com,Riana Labastida,standrewschildcarecenter@gmail.com,Linda Hannans,Linda.Hannans@nhboe.net,"Justin Elicker, Mayor",203-946-8200,Agarcia@newhavenct.gov,"Ilene Tracy, Interim Superintendent",475-220-1000,ilene.tracy@nhboe.net,Dr. Boise Kimber,605 Dixwell Avenue,New Haven,06511,203-996-8347,drbkimber@gmail.com,Sherri Killins Stewart,529 Yale Avenue,New Haven,06515,203-645-4869,srkil@sbcglobal.net
,,X,,,NEW HAVEN,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Francis and Saint Rose of Lima Child Development Center,423 Ferry Street,New Haven,06513,70464,725759,2/1/2022,1483,0930721,,,,Martha Canas,203-498-9419,Mcanas@ccaoh.org,,,,,,,Denise Duclos,"54 Meadow Street, 3rd Floor",New Haven,06519,475-220-1470,DeniseD@nhboe.net,,,,,Linda Hannans,Linda.Hannans@nhboe.net,"Justin Elicker, Mayor",203-946-8200,Agarcia@newhavenct.gov,"Ilene Tracy, Interim Superintendent",475-220-1000,ilene.tracy@nhboe.net,Dr. Boise Kimber,605 Dixwell Avenue,New Haven,06511,203-996-8347,drbkimber@gmail.com,Sherri Killins Stewart,529 Yale Avenue,New Haven,06515,203-645-4869,srkil@sbcglobal.net
,,X,,,NEW HAVEN,,,,,,,,,,,,,,,,,,,,,,,,,,,The Little Schoolhouse,1440 Whalley Avenue,New Haven,06515,16475,725410,5/1/2021,1831,0933041,,,,Mimi Bryant,203-389-6372,mimi.thelittleschoolhouse@yahoo.com,,,,,,,Denise Duclos,"54 Meadow Street, 3rd Floor",New Haven,06519,475-220-1470,DeniseD@nhboe.net,,,,,Linda Hannans,Linda.Hannans@nhboe.net,"Justin Elicker, Mayor",203-946-8200,Agarcia@newhavenct.gov,"Ilene Tracy, Interim Superintendent",475-220-1000,ilene.tracy@nhboe.net,Dr. Boise Kimber,605 Dixwell Avenue,New Haven,06511,203-996-8347,drbkimber@gmail.com,Sherri Killins Stewart,529 Yale Avenue,New Haven,06515,203-645-4869,srkil@sbcglobal.net
,,X,,,NEW HAVEN,,,,,,,,,,,,,,,,,,,,,,,,,,,United Community Nursery School,323 Temple Street,New Haven,06511,12767,287765,8/1/2020,895,0931841,,,,Betty Baisden,203-782-0141,ucnsnewhaven@yahoo.com,,,,,,,Denise Duclos,"54 Meadow Street, 3rd Floor",New Haven,06519,475-220-1470,DeniseD@nhboe.net,,,,,Linda Hannans,Linda.Hannans@nhboe.net,"Justin Elicker, Mayor",203-946-8200,Agarcia@newhavenct.gov,"Ilene Tracy, Interim Superintendent",475-220-1000,ilene.tracy@nhboe.net,Dr. Boise Kimber,605 Dixwell Avenue,New Haven,06511,203-996-8347,drbkimber@gmail.com,Sherri Killins Stewart,529 Yale Avenue,New Haven,06515,203-645-4869,srkil@sbcglobal.net
,,X,,,NEW HAVEN,,,,,,,,,,,,,,,,,,,,,,,,,,,Westville Community Nursery School,3 Tour Avenue,New Haven,06515,13435,282220,7/1/2023,1696,0931941,,,,Patty O'Hanlon,203-387-6660,patty@wcnsplay2learn.org,,,,,,,Denise Duclos,"54 Meadow Street, 3rd Floor",New Haven,06519,475-220-1470,DeniseD@nhboe.net,,,,,Linda Hannans,Linda.Hannans@nhboe.net,"Justin Elicker, Mayor",203-946-8200,Agarcia@newhavenct.gov,"Ilene Tracy, Interim Superintendent",475-220-1000,ilene.tracy@nhboe.net,Dr. Boise Kimber,605 Dixwell Avenue,New Haven,06511,203-996-8347,drbkimber@gmail.com,Sherri Killins Stewart,529 Yale Avenue,New Haven,06515,203-645-4869,srkil@sbcglobal.net
,,X,,,NEW HAVEN,,,,,,,,,,,,,,,,,,,,,,,,,,,Yale NH Hosp St Raphael Campus CCC,"121 Sherman Ave., Bldg Xavier",New Haven,06511,70084,197393,10/1/2022,6177,0933341,,,,Lynn Weiner,203-688-5247,lynn.weiner@ynhh.org,,,,,,,Denise Duclos,"54 Meadow Street, 3rd Floor",New Haven,06519,475-220-1470,DeniseD@nhboe.net,,,,,Linda Hannans,Linda.Hannans@nhboe.net,"Justin Elicker, Mayor",203-946-8200,Agarcia@newhavenct.gov,"Ilene Tracy, Interim Superintendent",475-220-1000,ilene.tracy@nhboe.net,Dr. Boise Kimber,605 Dixwell Avenue,New Haven,06511,203-996-8347,drbkimber@gmail.com,Sherri Killins Stewart,529 Yale Avenue,New Haven,06515,203-645-4869,srkil@sbcglobal.net
,,X,,,NEW HAVEN,,,,,,,,,,,,,,,,,,,,,,,,,,,Yale-New Haven Hospital Day Care Center,110 Davenport Avenue,New Haven,06511,13612,197393,10/1/2022,1652,0932041,,,,Lynn Weiner,203-688-5247,lynn.weiner@ynhh.org,,,,,,,Denise Duclos,"54 Meadow Street, 3rd Floor",New Haven,06519,475-220-1470,DeniseD@nhboe.net,,,,,Linda Hannans,Linda.Hannans@nhboe.net,"Justin Elicker, Mayor",203-946-8200,Agarcia@newhavenct.gov,"Ilene Tracy, Interim Superintendent",475-220-1000,ilene.tracy@nhboe.net,Dr. Boise Kimber,605 Dixwell Avenue,New Haven,06511,203-996-8347,drbkimber@gmail.com,Sherri Killins Stewart,529 Yale Avenue,New Haven,06515,203-645-4869,srkil@sbcglobal.net
,,X,,,NEW LONDON,,,,,,,,,,,,,,,,,,,,,,,,,,,Child Works Pre-School,3 Garvin Street,New London,06320,14007,374839,6/1/2023,1230,0950341,,,,Cynthia Watts,860-443-4462,c.watts@shilohnlcomplex.org,,,,,,,Meg Formica,44 Hatchetts Hill Road,Old Lyme,06371,860-434-4800 x112,mformica@learn.k12.ct.us,,,,,Michael Belden,mbelden@learn.k12.ct.us,"Michael Passero, Mayor",860-447-5200,mpassero@ci.new-london.ct.us,"Cynthia Ritchie, Superintendent",860-447-6000,ritchiec@newlondon.org,Angela Rasmussen,36 Waller Street,New London,06320,860-447-6013,RasmussenA@newlondon.org,Tina Salcedo,120 Broad Street,New London,06320,860-447-0459,TSalcedo@ci.New-London.CT.US
,,X,,,NEW LONDON,,,,,,,,,,,,,,,,,,,,,,,,,,,Children's Learning Center at Mitchell College,701 Montauk Avenue,New London,06320,70370,NEW,Accredited by date 9/1/2020,2191,0950621,,,,Martina Bottinelli,860-701-5348,martina.bottinelli@gmail.com,,,,,,,Meg Formica,44 Hatchetts Hill Road,Old Lyme,06371,860-434-4800 x112,mformica@learn.k12.ct.us,,,,,Michael Belden,mbelden@learn.k12.ct.us,"Michael Passero, Mayor",860-447-5200,mpassero@ci.new-london.ct.us,"Cynthia Ritchie, Superintendent",860-447-6000,ritchiec@newlondon.org,Angela Rasmussen,36 Waller Street,New London,06320,860-447-6013,RasmussenA@newlondon.org,Tina Salcedo,120 Broad Street,New London,06320,860-447-0459,TSalcedo@ci.New-London.CT.US
,,X,,,NEW LONDON,,,,,,,,,,,,,,,,,,,,,,,,,,,Connecticut College Children's Program,75 Nameaug Avenue,New London,06320,16689,369718,9/1/2022,1745,0950161,,,,Kathryn O'Connor,860-439-2920,koconnor@conncoll.edu,,,,,,,Meg Formica,44 Hatchetts Hill Road,Old Lyme,06371,860-434-4800 x112,mformica@learn.k12.ct.us,,,,,Michael Belden,mbelden@learn.k12.ct.us,"Michael Passero, Mayor",860-447-5200,mpassero@ci.new-london.ct.us,"Cynthia Ritchie, Superintendent",860-447-6000,ritchiec@newlondon.org,Angela Rasmussen,36 Waller Street,New London,06320,860-447-6013,RasmussenA@newlondon.org,Tina Salcedo,120 Broad Street,New London,06320,860-447-0459,TSalcedo@ci.New-London.CT.US
X,,X,,,NEW LONDON,"Lynn Reichart, Child & Family Agency of Southeastern CT",255 Hempstead Street,New London,06320,860-442-2797 x1215,reichartl@childandfamilyagency.org,,,,,,,,,,,,,,,,,,,,,"Groton-Mystic Early Childhood Dev Center
(Child & Family Agency of SECT)",591 Poquonnock Road,Groton,06340,15462,501603,12/1/2022,1601,0590141,Clarissa Miles,860-449-8217 x1124,milesc@childandfamilyagency.org,Lynn Reichart,860-449-8217 x 1124,reichartl@childandfamilyagency.org,,,,,,,Meg Formica,44 Hatchetts Hill Road,Old Lyme,06371,860-434-4800 x112,mformica@learn.k12.ct.us,Lisa Skovinski,skovinskil@childandfamilyagency.org,Lisa Baxter,baxterl@childandfamilyagency.org,Michael Belden,mbelden@learn.k12.ct.us,"Michael Passero, Mayor",860-447-5200,mpassero@ci.new-london.ct.us,"Cynthia Ritchie, Superintendent",860-447-6000,ritchiec@newlondon.org,Angela Rasmussen,36 Waller Street,New London,06320,860-447-6013,RasmussenA@newlondon.org,Tina Salcedo,120 Broad Street,New London,06320,860-447-0459,TSalcedo@ci.New-London.CT.US
,,,X,,NEW LONDON,,,,,,,Jennifer Hills-Papetti,860-447-6014,Hills-papettiJ@newlondon.org,Jason Foster,860-447-6041,FosterJ@newlondon.org,,,,,,,,,,,,,,,New London BOE at Harbor Elementary School,432 Montauk Avenue,New London,06320,Exempt,,Accredited by date 9/1/2020,8119,0950611,,,,,,,"Jason Foster, Principal",860-447-6041,fosterj@newlondon.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,NEW LONDON,"Lynn Reichart, Child & Family Agency of Southeastern CT",255 Hempstead Street,New London,06320,860-442-2797 x1215,reichartl@childandfamilyagency.org,,,,,,,,,,,,,,,,,,,,,"New London Day Nursery
(Child & Family Agency of SECT)",7 Vauxhall Street,New London,06320,13998,290145,9/1/2022,1586,0950541,Jeffrey Nichols,860-442-2796 x1215,nicholsj@childandfamilyagency.org,Lynn Reichart,860-442-2797,reichartl@childandfamilyagency.org,,,,,,,Meg Formica,44 Hatchetts Hill Road,Old Lyme,06371,860-434-4800 x112,mformica@learn.k12.ct.us,Lisa Skovinski,skovinskil@childandfamilyagency.org,Lisa Baxter,baxterl@childandfamilyagency.org,Michael Belden,mbelden@learn.k12.ct.us,"Michael Passero, Mayor",860-447-5200,mpassero@ci.new-london.ct.us,"Cynthia Ritchie, Superintendent",860-447-6000,ritchiec@newlondon.org,Angela Rasmussen,36 Waller Street,New London,06320,860-447-6013,RasmussenA@newlondon.org,Tina Salcedo,120 Broad Street,New London,06320,860-447-0459,TSalcedo@ci.New-London.CT.US
,,X,,,NEW LONDON,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Riverfront Children's Center, Inc.",476 Thames Street,Groton,06340,14300,293062,2/1/2023,1546,0950241,,,,Susan Radway,860-445-8151,susan.radway@riverfrontchildren.org,,,,,,,Meg Formica,44 Hatchetts Hill Road,Old Lyme,06371,860-434-4800 x112,mformica@learn.k12.ct.us,,,,,Michael Belden,mbelden@learn.k12.ct.us,"Michael Passero, Mayor",860-447-5200,mpassero@ci.new-london.ct.us,"Cynthia Ritchie, Superintendent",860-447-6000,ritchiec@newlondon.org,Angela Rasmussen,36 Waller Street,New London,06320,860-447-6013,RasmussenA@newlondon.org,Tina Salcedo,120 Broad Street,New London,06320,860-447-0459,TSalcedo@ci.New-London.CT.US
